name,google_scholar,title,link,authors,publication_info,citation,year
Rosalie Pacula,https://scholar.google.com/citations?user=xySG4jcAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Association between state laws facilitating pharmacy distribution of naloxone and risk of fatal overdose,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xySG4jcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xySG4jcAAAAJ:TFP_iSt0sucC,"R Abouk, RL Pacula, D Powell","JAMA internal medicine 179 (6), 805-811, 2019",194,2019
Rosalie Pacula,https://scholar.google.com/citations?user=xySG4jcAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Abuse-Deterrent Opioids: The Authors Reply,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xySG4jcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xySG4jcAAAAJ:2KloaMYe4IUC,"D Powell, A Alpert, RL Pacula","Health Affairs 38 (4), 696-696, 2019",,2019
Rosalie Pacula,https://scholar.google.com/citations?user=xySG4jcAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,De facto or de jure? Ethnic differences in quit responses to legal protections of medical marijuana dispensaries,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xySG4jcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xySG4jcAAAAJ:35r97b3x0nAC,"J Williams, RL Pacula, R Smart","National Bureau of Economic Research, 2019",10,2019
Rosalie Pacula,https://scholar.google.com/citations?user=xySG4jcAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,A transitioning epidemic: how the opioid crisis is driving the rise in hepatitis C,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xySG4jcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xySG4jcAAAAJ:geHnlv5EZngC,"D Powell, A Alpert, RL Pacula","Health Affairs 38 (2), 287-294, 2019",78,2019
Rosalie Pacula,https://scholar.google.com/citations?user=xySG4jcAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Prevalence of cannabis use in youths after legalization in Washington state,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xySG4jcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xySG4jcAAAAJ:4OULZ7Gr8RgC,"JA Dilley, SM Richardson, B Kilmer, RL Pacula, MB Segawa, M Cerdá","JAMA pediatrics 173 (2), 192-193, 2019",118,2019
Rosalie Pacula,https://scholar.google.com/citations?user=xySG4jcAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Association between state laws facilitating pharmacy distribution of naloxone and risk of fatal overdose. JAMA Intern Med 2019; 179: 805,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xySG4jcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xySG4jcAAAAJ:9Nmd_mFXekcC,"R Abouk, RL Pacula, D Powell","Article link How Compelling is this Evidence 1, 2019",1,2019
Rosalie Pacula,https://scholar.google.com/citations?user=xySG4jcAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,The synthetic opioid surge in the United States,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xySG4jcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xySG4jcAAAAJ:qjMakFHDy7sC,"B Pardo, JP Caulkins, B Kilmer, RL Pacula, P Reuter, BD Stein","Santa Monica, CA: RAND Corporation, 2019",20,2019
Rosalie Pacula,https://scholar.google.com/citations?user=xySG4jcAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Medical Cannabis From a Neuroscience Perspective: How Did We Get Here and Where Should We Go?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xySG4jcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xySG4jcAAAAJ:EYYDruWGBe4C,"B Adinoff, Z Cooper, M Hill, RL Pacula, M Bonn-Miller","NEUROPSYCHOPHARMACOLOGY 43, S36-S37, 2018",,2018
Rosalie Pacula,https://scholar.google.com/citations?user=xySG4jcAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"FEATURE SESSION: Reel to Real, Public Health Strategies for Combatting the Opioid Epidemic",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xySG4jcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xySG4jcAAAAJ:vbGhcppDl1QC,"RL Pacula, A Hogan, J Cort, E Pedersen, C Doughty, S Dana","APHA's 2018 Annual Meeting & Expo (Nov. 10-Nov. 14), 2018",,2018
Rosalie Pacula,https://scholar.google.com/citations?user=xySG4jcAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Supply-side drug policy in the presence of substitutes: Evidence from the introduction of abuse-deterrent opioids,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xySG4jcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xySG4jcAAAAJ:5Ul4iDaHHb8C,"A Alpert, D Powell, RL Pacula","American Economic Journal: Economic Policy 10 (4), 1-35, 2018",389,2018
Kelly Rawlings,https://scholar.google.com/citations?user=Ynpc-RwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Managing human behavior in public and nonprofit organizations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Ynpc-RwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Ynpc-RwAAAAJ:eQOLeE2rZwMC,"RB Denhardt, JV Denhardt, MP Aristigueta, KC Rawlings","Cq Press, 2018",607,2018
Kelly Rawlings,https://scholar.google.com/citations?user=Ynpc-RwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Experiments in engagement: Designing public engagement with science and technology for capacity building,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Ynpc-RwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Ynpc-RwAAAAJ:zYLM7Y9cAGgC,"C Selin, KC Rawlings, K de Ridder-Vignone, J Sadowski, ...","Public Understanding of Science 26 (6), 634-649, 2017",111,2017
Kelly Rawlings,https://scholar.google.com/citations?user=Ynpc-RwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Democracy as a way of life: Rethinking the places and practices of public administration,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Ynpc-RwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Ynpc-RwAAAAJ:u5HHmVD_uO8C,"KC Rawlings, T Catlaw","Government is us 2.0, 45-72, 2014",37,2014
Kelly Rawlings,https://scholar.google.com/citations?user=Ynpc-RwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"The courage to listen: Government, truth-telling, and care of the self",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Ynpc-RwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Ynpc-RwAAAAJ:qjMakFHDy7sC,"TJ Catlaw, KC Rawlings, JC Callen","Administrative Theory & Praxis 36 (2), 197-218, 2014",22,2014
Kelly Rawlings,https://scholar.google.com/citations?user=Ynpc-RwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Attending tocqueville's school: Examining the intrapersonal, political, and civic effects of nonprofit-board participation",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Ynpc-RwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Ynpc-RwAAAAJ:u-x6o8ySG0sC,KC Rawlings,"Administrative Theory & Praxis 34 (3), 320-356, 2012",21,2012
Kelly Rawlings,https://scholar.google.com/citations?user=Ynpc-RwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,ATP,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Ynpc-RwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Ynpc-RwAAAAJ:W7OEmFMy1HYC,"KC Rawlings, M Stout, JM Love, LGA Amoah, KPR Bartels",,,2012
Kelly Rawlings,https://scholar.google.com/citations?user=Ynpc-RwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Promoting participation from the inside-out: Workplace democracy and public engagement,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Ynpc-RwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Ynpc-RwAAAAJ:Tyk-4Ss8FVUC,"T Catlaw, KC Rawlings","Promoting Citizen Engagement and Community Building: White Paper. Phoenix …, 2010",10,2010
Kelly Rawlings,https://scholar.google.com/citations?user=Ynpc-RwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Democratic Territories: Mapping the Spatiality of Governing Beyond Governance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Ynpc-RwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Ynpc-RwAAAAJ:d1gkVwhDpl0C,"T Catlaw, KC Rawlings, AZ Phoenix",,1,2010
Kelly Rawlings,https://scholar.google.com/citations?user=Ynpc-RwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,The role of democratic values in transformational leadership,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Ynpc-RwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Ynpc-RwAAAAJ:UeHWp8X0CEIC,"JV Denhardt, KB Campbell","Administration & society 38 (5), 556-572, 2006",186,2006
Kelly Rawlings,https://scholar.google.com/citations?user=Ynpc-RwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Theorizing the authentic: Identity, engagement, and public space",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Ynpc-RwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Ynpc-RwAAAAJ:IjCSPb-OGe4C,KB Campbell,"Administration & Society 36 (6), 688-705, 2005",110,2005
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,The Rising Barrier to Affordability: The Cost of Re-Development & the Effectiveness of New Supply,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:NaGl4SEjCO4C,"A Orlando, C Redfearn, C Cunningham","2023 APPAM Fall Research Conference, 2023",,2023
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Monocentricity, Amenitized Land, and the Future of Housing Supply",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:RGFaLdJalmkC,"C Pilgram, C Redfearn","2023 APPAM Fall Research Conference, 2023",,2023
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Houston, You Have a Problem: How Large Cities Accommodate More Housing",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:ns9cj8rnVeAC,"H Ha, A Orlando, C Redfearn","2022 APPAM Fall Research Conference, 2022",,2022
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Houston, you have a problem: How large cities accommodate more housing",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:GnPB-g6toBAC,"AW Orlando, CL Redfearn","You Have a Problem: How Large Cities Accommodate More Housing (October 9, 2022), 2022",3,2022
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"To measure globally, aggregate locally: Urban land, submarkets, and biased estimates of the housing stock",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:TFP_iSt0sucC,"T Malone, CL Redfearn","Real Estate Economics 50 (3), 656-671, 2022",5,2022
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Shocks & ossification: The durable hierarchy of neighborhoods in US metropolitan areas from 1970 to 2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:e5wmG9Sq2KIC,"T Malone, CL Redfearn","Regional Science and Urban Economics 69, 94-121, 2018",16,2018
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"To Measure Globally, Aggregate Locally: Home Price Index Consistency in the Presence of Asymmetric Sales and Appreciation",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:iH-uZ7U-co4C,"T Malone, CL Redfearn",,,2017
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Home price index: a machine learning methodology,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:HDshCWvjkbEC,"JR Barr, EA Ellis, A Kassab, CL Redfearn, NN Srinivasan, KB Voris","International Journal of Semantic Computing 11 (01), 111-133, 2017",14,2017
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Reconsidering the Impact of Access to Transit on Local and Markets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:j3f4tGmQtD8C,CL Redfearn,"METRANS Transportation Center (Calif.), 2015",,2015
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Reconsidering the Impact of Access to Transit on Local Land Markets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:-f6ydRqryjwC,"CL Redfearn, MT Center","METRANS Transportation Center (Calif.), 2015",1,2015
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,The evaluation of the neighborhood stabilization program,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:qUcmZB5y_30C,"J Spader, A Cortes, K Burnett, L Buron, M DiDomenico, A Jefferson, ...","Available at SSRN 3055189, 2015",25,2015
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Which Way to Recovery? Housing Market Outcomes and the Neighborhood Stabilization Program,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:isC4tDSrTZIC,"JL Buell, K Burnett, L Buron, A Cortes, M DiDomenico, A Jefferson, ...","Finance and Economics Discussion Series, 2015",,2015
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Investing in distressed communities: Outcomes from the neighborhood stabilization program,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:hC7cP41nSMkC,"J Schuetz, J Spader, JL Buell, K Burnett, L Buron, A Cortes, ...","Cityscape 17 (2), 279-306, 2015",12,2015
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Which Way to Recovery? Housing Market Outcomes and the Neighborhood Stabilization Program,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:Wp0gIr-vW9MC,"J Schuetz, J Spader, J Buell, K Burnett, L Buron, A Cortes, M DiDomenico, ...","Housing Market Outcomes and the Neighborhood Stabilization Program (December …, 2014",2,2014
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Strangers in our midst: the usefulness of exploring polycentricity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:eQOLeE2rZwMC,"A Agarwal, G Giuliano, CL Redfearn","The Annals of Regional Science 48, 433-450, 2012",83,2012
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Assessment with a view of the future. Second section,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:M3NEmzRMIkIC,"GF MULLIGAN, MD PARTRIDGE, JI CARRUTHERS, A AGARWAL, ...","The Annals of regional science 48 (2), 405-483, 2012",,2012
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Revisiting the Empirical Foundations for Measuring the Capitalization of Access to Transit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:_kc_bZDykSQC,CL Redfearn,,,2011
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Network accessibility & the evoluation of urban employment.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:LkGwnXOMwfcC,"C Redfearn, G Giuliano, A Agarwal, S He, L Hu, MT Center","METRANS Transportation Center (Calif.), 2011",7,2011
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Estimation and hypothesis testing for nonparametric hedonic house price functions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:Se3iqnhoufwC,"DP McMillen, CL Redfearn","Journal of Regional Science 50 (3), 712-733, 2010",262,2010
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Estimation and hypothesis testing for nonparametric hedonic house price functions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:9yKSN-GCB0IC,"DP McMillen, CL Redfearn","Journal of Regional Science 50 (3), 712-733, 2010",257,2010
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,000 THEORY/METHOD,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:_Qo2XoVZTnwC,"J Barr, S Bourassa, E Cantoni, M Hoesli, J Carruthers, D Clark, J Clapp, ...","International Journal of Urban & Regional Research 34 (1), 1-9, 2010",,2010
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,How informative are average effects? Hedonic regression and amenity capitalization in complex urban housing markets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:2osOgNQ5qMEC,CL Redfearn,"Regional Science and Urban Economics 39 (3), 297-306, 2009",159,2009
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Persistence in urban form: The long-run durability of employment centers in metropolitan areas,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:Y0pCki6q_DkC,CL Redfearn,"Regional Science and Urban Economics 39 (2), 224-232, 2009",72,2009
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Estimating land values using residential sales data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:bEWYMUwI8FkC,"SD Longhofer, CL Redfearn","Lincoln Institute of Land Policy., 2009",11,2009
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Metropolitan spatial trends in employment and housing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:0EnyYjriUFMC,"G Giuliano, A Agarwal, C Redfearn, VM Traveled","Transportation Research Board 29, 1-39, 2008",39,2008
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Highway penetration of central cities: not a major cause of suburbanization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:WF5omc3nYNoC,"W Cox, P Gordon, CL Redfearn","Econ Journal Watch 5 (1), 32, 2008",22,2008
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Metropolitan spatial trends in employment and housing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:YsMSGLbcyi4C,"G Giuliano, A Agarwal, C Redfearn, VM Traveled","Transportation Research Board 29, 1-39, 2008",39,2008
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Employment concentrations in Los Angeles, 1980–2000",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:UeHWp8X0CEIC,"G Giuliano, C Redfearn, A Agarwal, C Li, D Zhuang","Environment and planning A 39 (12), 2935-2957, 2007",216,2007
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Land leverage: decomposing home price dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:qjMakFHDy7sC,"RW Bostic, SD Longhofer, CL Redfearn","Real Estate Economics 35 (2), 183-208, 2007",181,2007
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,The topography of metropolitan employment: Identifying centers of employment in a polycentric urban area,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:u-x6o8ySG0sC,CL Redfearn,"Journal of urban economics 61 (3), 519-541, 2007",260,2007
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Urban Complexity & Parameter Instability: Assessing Amenity Capitalization in the Presence of External Heterogeneity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:QIV2ME_5wuYC,CL Redfearn,"University of Southern California. Available at w ww. metrans. org/research …, 2007",1,2007
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Urban Complexity & Parameter Instability: Assessing Amenity Capitalization in the Presence of External Heterogeneity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:KlAtU1dfN6UC,CL Redfearn,"University of Southern California. Available at w ww. metrans. org/research …, 2007",1,2007
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Determinacy in Urban Form: Fixed Investment & Path Dependence in Urban Areas,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:3fE2CSJIrl8C,C Redfearn,"Unpublished Manuscript, School of Policy, Planning, and Development …, 2007",5,2007
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Neighborhood Stability & Change: Unbundling the Dynamics of Place and Race in Los Angeles 1940-2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:ULOm3_A8WrAC,"P Ethingtion, CL Redfearn","USC Lusk Center for Real Estate Working Paper, 2007",,2007
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,The emergence of centrality in a transition economy: Comparing land market dynamics measured under monocentric and semiparametric models,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:kNdYIx-mwKoC,CL Redfearn,"Journal of Regional Science 46 (5), 825-846, 2006",6,2006
Christian L. Redfearn,https://scholar.google.com/citations?user=vmdRIzYAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Revisiting the past and settling the score: index revision for house price derivatives,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=vmdRIzYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=vmdRIzYAAAAJ:IjCSPb-OGe4C,"E Clapham, P Englund, JM Quigley, CL Redfearn","Real Estate Economics 34 (2), 275-302, 2006",103,2006
